UUID,Automotive,Ent,Finance,Games,Health,Hobbies,Life,News,Parent,Property,Sports,Tech,Travel,Women
uuid_27399,0.03483607,0.05532787,0.09221311,0,0.0307377,0,0.04918033,0.62704918,0.04098361,0,0,0,0.02254098,0.04713115
uuid_27400,0,0,0.97652872,0,0,0,0,0.02347128,0,0,0,0,0,0
uuid_27401,0,0.81181619,0.04157549,0.02625821,0,0,0.00437637,0,0.05032823,0,0,0,0.05032823,0.01531729
uuid_27402,0.00458716,0.01834862,0.0412844,0.05504587,0,0,0.04587156,0.01376147,0.01834862,0.01834862,0.5733945,0.18348624,0,0.02752294
uuid_27403,0,0,0,0,0,0,0,0.00298507,0,0,0,0.99701493,0,0
uuid_27404,0,0.01904762,0.15809524,0,0,0.00761905,0.14666667,0.03047619,0,0.00761905,0,0.39238095,0.23238095,0.00571429
uuid_27405,0,0.89138577,0,0,0,0.05617978,0.01498127,0,0,0,0,0.03370787,0.00374532,0
uuid_27406,0,0.99605133,0.00098717,0,0,0,0,0,0,0,0,0,0,0.0029615
uuid_27407,0,0.9305136,0,0.06344411,0,0,0,0,0.0060423,0,0,0,0,0
uuid_27408,0,0.61452514,0,0.01117318,0,0.17877095,0.01117318,0.06145251,0.00558659,0,0.10055866,0.01675978,0,0
uuid_27409,0,0.216,0,0,0,0.70133333,0.064,0.00266667,0.00533333,0,0,0,0,0.01066667
uuid_27410,0.06960557,0,0.42691415,0,0.09126063,0,0,0.13457077,0.08584687,0.00541377,0,0.00154679,0.08352668,0.10131477
uuid_27411,0,0.8551797,0,0.11627907,0,0.00105708,0,0.00105708,0,0,0.02642706,0,0,0
uuid_27412,0,0.3253012,0.07095047,0,0,0,0,0.00937082,0.01606426,0,0.01606426,0,0.50066934,0.06157965
uuid_27413,0.00533618,0.00106724,0.85165422,0,0.01814301,0,0.05976521,0.02347919,0.00960512,0,0,0.00320171,0.01707577,0.01067236
uuid_27414,0.03184713,0.06794055,0.00530786,0.04989384,0,0.00318471,0.04883227,0.01804671,0.00106157,0.00955414,0.02547771,0.07430998,0.65711253,0.007431
uuid_27415,0.00617284,0.16975309,0.00308642,0,0,0.02160494,0.08024691,0.62037037,0,0.03395062,0.0154321,0.0308642,0.00308642,0.0154321
uuid_27416,0,0.87569573,0,0,0,0.00556586,0.00185529,0.02411874,0.00371058,0,0,0,0,0.0890538
uuid_27417,0.01010101,0.14646465,0.26767677,0,0,0,0.03535354,0.03535354,0,0.05555556,0.35858586,0,0.09090909,0
uuid_27418,0.0292887,0.25523013,0,0.0041841,0,0,0,0.67364017,0,0,0,0.0125523,0,0.0251046
uuid_27419,0,0.0137931,0,0.96551724,0,0,0.00229885,0,0,0,0.0045977,0.0045977,0.0091954,0
uuid_27420,0.00113766,0.03754266,0.9032992,0.00113766,0.00227531,0,0.00341297,0.01137656,0.03526735,0,0,0,0,0.00455063
uuid_27421,0,0.22101449,0.00362319,0.21376812,0,0,0.00362319,0.00362319,0,0,0.35507246,0,0.15217391,0.04710145
uuid_27422,0.01574803,0.18110236,0.05511811,0.52755906,0,0.01574803,0.00787402,0.03149606,0,0,0.1496063,0.00787402,0.00787402,0
uuid_27423,0.96528555,0.01679731,0,0,0,0,0.01119821,0.0055991,0,0,0.00111982,0,0,0
uuid_27424,0,0.34387352,0.01185771,0.61660079,0,0,0.01581028,0.00395257,0.00790514,0,0,0,0,0
uuid_27425,0,0.52054795,0,0.09784736,0,0,0.00195695,0,0.01956947,0,0.00587084,0,0.30136986,0.05283757
uuid_27426,0,0,0.97437582,0.00262812,0,0,0,0,0,0.02233903,0,0.00065703,0,0
uuid_27427,0,0.2226614,0,0,0,0,0,0,0,0,0.7773386,0,0,0
uuid_27428,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_27429,0.00248139,0.05583127,0.00496278,0.54466501,0,0.00248139,0.00124069,0.11414392,0,0.00124069,0.00124069,0.22332506,0.03970223,0.00868486
uuid_27430,0,0.91701245,0,0,0,0,0.00207469,0.03941909,0.00207469,0,0,0.00103734,0.03630705,0.00207469
uuid_27431,0,0.46,0.02,0,0,0,0.26,0.18,0.02,0,0,0,0.04,0.02
uuid_27432,0.00098425,0.00098425,0.02165354,0,0.00098425,0,0.0019685,0,0.0019685,0,0,0.96948819,0.0019685,0
uuid_27433,0,0.0057398,0,0,0,0.01466837,0.96237245,0.01594388,0,0.00063776,0,0,0.00063776,0
uuid_27434,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uuid_27435,0,0.02258065,0.00806452,0.00967742,0,0,0,0.01129032,0,0,0.05967742,0.88870968,0,0
uuid_27436,0.003861,0.16602317,0.11196911,0,0.003861,0.08108108,0.01930502,0.00772201,0.03474903,0.01544402,0.28185328,0.00772201,0.24710425,0.01930502
uuid_27437,0,0.58858859,0.02402402,0,0,0,0.00600601,0,0.06906907,0.00900901,0.003003,0,0.13513514,0.16516517
uuid_27438,0,0,0,0,0,0,0,0,0,0,0.24093264,0.75906736,0,0
uuid_27439,0.00301205,0.0060241,0,0.95783133,0,0,0.01807229,0,0,0,0,0,0.01506024,0
uuid_27440,0.01595457,0.00027042,0,0,0,0.00013521,0.98255814,0.00081125,0,0,0.00013521,0.00013521,0,0
uuid_27441,0.00257732,0.68814433,0.00773196,0,0.0128866,0,0.08505155,0.09278351,0.01030928,0,0,0.07731959,0.00773196,0.01546392
uuid_27442,0,0.08256881,0.00229358,0.86697248,0,0.02981651,0.00229358,0.00229358,0.00229358,0,0.00458716,0.00229358,0,0.00458716
uuid_27443,0,0.91715481,0,0.01506276,0,0,0.00585774,0.0041841,0,0,0.04267782,0,0.00502092,0.01004184
uuid_27444,0,0,0.99692938,0,0,0,0.00102354,0,0,0,0,0,0.00204708,0
uuid_27445,0,0.94428706,0,0,0,0,0.05524079,0.00047214,0,0,0,0,0,0
uuid_27446,0,0,0.74331551,0,0,0,0.01871658,0.23529412,0,0,0,0,0,0.0026738
uuid_27447,0,0.00477707,0.70382166,0,0,0,0,0.05573248,0,0.00318471,0.20859873,0,0,0.02388535
uuid_27448,0.00222717,0.01336303,0.02004454,0.00445434,0,0,0.01113586,0.01781737,0.00222717,0,0.89755011,0.01336303,0,0.01781737
uuid_27449,0.00505051,0.18518519,0.0016835,0.0016835,0,0,0.23737374,0.00505051,0.22390572,0.00673401,0.00673401,0.17676768,0,0.14983165
uuid_27450,0.03735632,0.00143678,0,0,0,0,0.95977011,0.00143678,0,0,0,0,0,0
uuid_27451,0,0.16342412,0.00389105,0,0,0.03501946,0,0.50972763,0,0.00389105,0,0.0077821,0.27237354,0.00389105
uuid_27452,0,0,0,0.93410853,0,0,0,0,0,0,0,0.06589147,0,0
uuid_27453,0,0.14552239,0.00746269,0.01119403,0,0.00746269,0.00373134,0.06716418,0,0,0.75746269,0,0,0
uuid_27454,0,0.91708543,0,0.00502513,0,0,0.03266332,0,0,0,0.00753769,0.00251256,0,0.03517588
uuid_27455,0,0.09808612,0,0.82057416,0,0.0215311,0.00239234,0.00239234,0,0,0,0.0215311,0.0215311,0.01196172
uuid_27456,0,0.00239808,0,0,0,0.00239808,0.62829736,0.00239808,0.00479616,0,0,0.00479616,0.35491607,0
uuid_27457,0,0.02904564,0.00414938,0.01244813,0,0.00829876,0.07883817,0.13278008,0,0,0.70124481,0.01659751,0.00829876,0.00829876
uuid_27458,0,0,0.93794187,0,0,0,0,0.06205813,0,0,0,0,0,0
uuid_27459,0,0,0.99137412,0,0,0,0,0.00140421,0,0,0,0.00722166,0,0
uuid_27460,0,0.04255319,0,0.05957447,0,0.52340426,0,0.02553191,0,0.00851064,0,0.30212766,0,0.03829787
uuid_27461,0.33333333,0.30097087,0.00323625,0,0,0,0.02588997,0.07119741,0,0,0.26213592,0.00323625,0,0
uuid_27462,0.00241546,0.19565217,0.01932367,0.71014493,0,0,0.06280193,0.00966184,0,0,0,0,0,0
uuid_27463,0,0,0,0,0,0,0,0.00096805,0.00096805,0,0,0.99612778,0.00193611,0
uuid_27464,0.02348066,0.02624309,0.00069061,0,0,0.0179558,0.92403315,0.00621547,0,0,0,0,0.00138122,0
uuid_27465,0,0.13483146,0,0.76404494,0,0,0,0,0,0,0,0.07022472,0.03089888,0
uuid_27466,0,0.98674699,0,0,0,0,0.00843373,0,0,0,0.00120482,0.00120482,0,0.00240964
uuid_27467,0,0.65507246,0,0.1884058,0,0,0,0,0,0,0,0.00289855,0.13623188,0.0173913
uuid_27468,0,0,0.00185701,0,0,0,0.00046425,0.00464253,0,0,0.99257196,0,0,0.00046425
uuid_27469,0,0.00026969,0,0.9978425,0,0,0.00053937,0,0,0,0,0.00080906,0.00026969,0.00026969
uuid_27470,0,0.01756198,0,0,0,0,0,0.97623967,0,0,0.00619835,0,0,0
uuid_27471,0,0.84042553,0.00911854,0,0,0,0.00151976,0.0106383,0.05319149,0.00151976,0.05927052,0.01215805,0,0.01215805
uuid_27472,0.00251889,0.24433249,0,0,0,0,0.08312343,0.65491184,0,0.00503778,0,0.00251889,0,0.00755668
uuid_27473,0.00130095,0.97354727,0.00216826,0,0.00043365,0.00043365,0.01214224,0.00997398,0,0,0,0,0,0
uuid_27474,0,0.81770833,0,0.15625,0,0,0.01302083,0,0,0,0,0.01302083,0,0
uuid_27475,0,0.29962547,0.00187266,0,0,0,0,0,0,0,0.00561798,0.68726592,0.00561798,0
uuid_27476,0,0.63888889,0,0.23611111,0.01388889,0,0.02777778,0,0,0,0,0.06944444,0,0.01388889
uuid_27477,0.29268293,0.38414634,0,0,0,0.02439024,0.23170732,0.04268293,0,0.00609756,0,0.01219512,0,0.00609756
uuid_27478,0,0.37818182,0,0.01454545,0,0.36727273,0.02181818,0.00727273,0.02909091,0,0,0.00363636,0.08727273,0.09090909
uuid_27479,0.00037566,0,0.01465064,0,0,0,0,0.00037566,0,0,0,0.98459805,0,0
uuid_27480,0,0.14119171,0.76943005,0,0,0.00259067,0.00129534,0.06606218,0,0,0,0,0.01943005,0
uuid_27481,0,0.36417323,0,0.62598425,0,0,0.00787402,0,0,0,0,0.0019685,0,0
uuid_27482,0,0.22183099,0,0.77464789,0,0,0,0,0,0,0,0.00352113,0,0
uuid_27483,0,0.96413793,0.00137931,0.00137931,0.00137931,0,0.00275862,0.01241379,0.00689655,0,0,0.00689655,0,0.00275862
uuid_27484,0,0.00746269,0.5,0,0,0,0.00746269,0.39179104,0,0.00373134,0,0,0,0.08955224
uuid_27485,0,0.88337469,0.00496278,0.0248139,0,0,0.00496278,0.00496278,0.01488834,0,0.01736973,0.02729529,0.00496278,0.01240695
uuid_27486,0,0.02867203,0.60362173,0,0,0.00100604,0,0,0,0,0,0.36317907,0.00352113,0
uuid_27487,0.06041131,0,0.3033419,0,0.11439589,0,0,0.2622108,0.07583548,0.00899743,0,0,0.08226221,0.09254499
uuid_27488,0,0.72818792,0,0.02013423,0,0.04697987,0.03020134,0,0,0,0.02348993,0.02013423,0.08724832,0.04362416
uuid_27489,0.97217742,0.02056452,0.00040323,0,0,0,0,0.00685484,0,0,0,0,0,0
uuid_27490,0,0.71383648,0,0.28301887,0,0,0,0.00314465,0,0,0,0,0,0
uuid_27491,0,0,0,0.99435028,0,0,0.00564972,0,0,0,0,0,0,0
uuid_27492,0.00555556,0.03148148,0,0.52407407,0,0,0.00555556,0.00185185,0,0,0.42592593,0.00185185,0.0037037,0
uuid_27493,0,0.17333333,0,0,0,0.04444444,0.01777778,0.53333333,0,0,0.18666667,0.03111111,0,0.01333333
uuid_27494,0,0.20731707,0,0,0,0.79268293,0,0,0,0,0,0,0,0
uuid_27495,0,0.09401709,0.11111111,0.00683761,0,0,0.0991453,0.0034188,0,0,0.50940171,0.00512821,0.0017094,0.16923077
uuid_27496,0.0344086,0.57634409,0.03225806,0,0,0,0,0.09032258,0.15053763,0.00430108,0,0.11182796,0,0
uuid_27497,0.00265252,0.56763926,0.0132626,0,0,0,0.01856764,0.01061008,0.01061008,0,0.04509284,0,0.29708223,0.03448276
uuid_27498,0,0.34347826,0,0.45652174,0.00434783,0.00869565,0,0,0.00869565,0,0,0.01304348,0.13913043,0.02608696
uuid_27499,0.00467804,0,0.04650523,0,0.01128233,0,0,0.91029169,0.0090809,0,0,0,0.01100715,0.00715465
uuid_27500,0,0.24528302,0,0.75471698,0,0,0,0,0,0,0,0,0,0
uuid_27501,0,0,0,0.15265487,0,0,0,0.00221239,0,0,0.30752212,0.53761062,0,0
uuid_27502,0,0.02832861,0,0.97167139,0,0,0,0,0,0,0,0,0,0
uuid_27503,0,0.27808989,0,0.00280899,0,0,0,0,0.00280899,0,0.71067416,0,0,0.00561798
uuid_27504,0.00595238,0.56547619,0.11309524,0.08928571,0,0,0.0952381,0.03571429,0.08333333,0,0.00595238,0.00595238,0,0
uuid_27505,0,0.20491803,0,0.79508197,0,0,0,0,0,0,0,0,0,0
uuid_27506,0.00578035,0.17919075,0.58381503,0,0,0,0,0.15028902,0.02890173,0.01734104,0.00578035,0.01156069,0,0.01734104
uuid_27507,0,0.99887809,0,0,0,0,0,0,0,0,0,0.00037397,0.00074794,0
uuid_27508,0,0,0,0,0,0,0.00787402,0,0,0,0,0.99212598,0,0
uuid_27509,0.00384615,0.11730769,0.00769231,0.70576923,0.00192308,0.00192308,0.00576923,0.05961538,0.00769231,0.00384615,0.00192308,0.03269231,0.00961538,0.04038462
uuid_27510,0,0.81632653,0,0.00510204,0,0,0,0,0.17346939,0,0,0,0,0.00510204
uuid_27511,0,0.9795307,0,0.00049925,0,0,0.01447828,0.00149775,0.00399401,0,0,0,0,0
uuid_27512,0.05223881,0.00149254,0.29850746,0,0.05671642,0,0,0.37313433,0.07164179,0,0,0,0.06716418,0.07910448
uuid_27513,0,0.83333333,0,0,0,0,0.125,0,0,0,0,0.04166667,0,0
uuid_27514,0,0.10841424,0.00161812,0.82847896,0,0.05825243,0.00161812,0,0,0,0,0,0,0.00161812
uuid_27515,0,0.05628272,0,0.92146597,0,0,0,0,0.0078534,0,0,0.0117801,0.0013089,0.0013089
uuid_27516,0,0.78091873,0.00353357,0,0,0,0.01766784,0.01766784,0.01060071,0,0.00353357,0.04240283,0,0.12367491
uuid_27517,0.00153022,0,0.93802601,0,0.00076511,0,0.05432288,0.00153022,0.00076511,0,0,0,0.00229533,0.00076511
uuid_27518,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uuid_27519,0.00374532,0.11610487,0.00749064,0.74906367,0,0.02621723,0,0,0,0,0.02621723,0.07116105,0,0
uuid_27520,0.00214133,0.00107066,0.67237687,0,0.00749465,0,0.1509636,0.15952891,0.00321199,0,0,0,0,0.00321199
uuid_27521,0,0.01869159,0,0,0,0.55140187,0,0.00934579,0,0,0.03271028,0.01869159,0,0.36915888
uuid_27522,0.37460317,0.02222222,0.03809524,0.46666667,0,0,0,0.03809524,0,0,0,0.06031746,0,0
uuid_27523,0,0.88764045,0,0,0,0.00224719,0.00224719,0.07640449,0.00449438,0,0.02696629,0,0,0
uuid_27524,0,0.0026178,0.2526178,0.0013089,0,0,0.0091623,0.10863874,0.0013089,0,0.0065445,0.47251309,0,0.14528796
uuid_27525,0,0.04610226,0,0.91701593,0,0,0,0,0,0,0.02347024,0.01341157,0,0
uuid_27526,0,0.18217054,0.00775194,0.00387597,0,0.00387597,0.66666667,0.03875969,0,0.00387597,0.07364341,0.00775194,0.01162791,0
uuid_27527,0,0.67887324,0.08732394,0,0,0.01126761,0.11267606,0,0.10704225,0,0,0.0028169,0,0
uuid_27528,0,0.55113636,0,0.00142045,0,0,0,0,0,0,0.44318182,0.00142045,0.00284091,0
uuid_27529,0.01,0,0.01333333,0,0,0,0,0.01,0,0,0.17333333,0.78,0.00333333,0.01
uuid_27530,0,0,0.00118203,0,0.00236407,0.00236407,0,0.00945626,0.00118203,0,0,0.9822695,0,0.00118203
uuid_27531,0.00397614,0.3499006,0.00397614,0,0,0.02982107,0.07753479,0.02186879,0,0,0.23658052,0.04771372,0.21868787,0.00994036
uuid_27532,0.0078125,0,0.0078125,0,0,0.78515625,0.05859375,0.12890625,0,0.00390625,0.00390625,0,0,0.00390625
uuid_27533,0,0,0.99854757,0,0,0,0,0.00145243,0,0,0,0,0,0
uuid_27534,0,0.16071429,0.00324675,0.57305195,0,0,0.00649351,0.00162338,0,0,0.23701299,0.00162338,0.01623377,0
uuid_27535,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uuid_27536,0,0.89041096,0,0,0,0,0.02739726,0.00684932,0,0,0,0,0.04109589,0.03424658
uuid_27537,0,0.79123173,0,0.18371608,0,0,0,0.00208768,0.01670146,0,0,0.00626305,0,0
uuid_27538,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_27539,0,0,0,0.00185874,0.00557621,0.01486989,0.90334572,0.03159851,0,0,0.00185874,0,0.03717472,0.00371747
uuid_27540,0,0,0,0.00649351,0,0.98051948,0.00649351,0,0,0,0,0,0,0.00649351
uuid_27541,0,0.03298611,0,0,0,0,0.93229167,0,0,0,0,0,0.03472222,0
uuid_27542,0,0.05275779,0,0.94244604,0,0,0,0,0.00479616,0,0,0,0,0
uuid_27543,0,0,0,0,0,1,0,0,0,0,0,0,0,0
uuid_27544,0,0.97019374,0,0.00178838,0,0.0271237,0,0,0,0,0.00089419,0,0,0
uuid_27545,0,0.01515152,0.95454545,0,0.00252525,0,0,0.02777778,0,0,0,0,0,0
uuid_27546,0.00575816,0.20153551,0,0,0,0,0,0.00191939,0,0,0,0.79078695,0,0
uuid_27547,0.00326797,0.18300654,0.00653595,0.08169935,0,0,0.00326797,0.08496732,0,0.00653595,0.49673203,0.12745098,0,0.00653595
uuid_27548,0,0.06280193,0.80193237,0,0,0,0,0.05797101,0,0,0.07729469,0,0,0
uuid_27549,0.04657114,0.00255885,0.00051177,0,0.00051177,0.00460594,0.92681679,0.01074719,0,0,0.00562948,0.00051177,0.00051177,0.00102354
uuid_27550,0,0.78928571,0,0.10535714,0,0,0.00714286,0.00178571,0.02857143,0,0.03214286,0,0,0.03571429
uuid_27551,0,0,0,0.00711744,0,0,0,0,0,0,0.13701068,0.85587189,0,0
uuid_27552,0,0.6323185,0.00702576,0,0,0,0.00234192,0,0.08665105,0,0.03044496,0,0.18032787,0.06088993
uuid_27553,0.00851064,0.23404255,0.04255319,0.00425532,0,0.03404255,0.00425532,0.10638298,0,0.03829787,0.18297872,0.07659574,0.22553191,0.04255319
uuid_27554,0,0.0015528,0,0.99378882,0,0,0,0,0,0,0,0.00465839,0,0
uuid_27555,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_27556,0,0,0,0,0,0,0,0.98742138,0,0,0,0.0098832,0,0.00269542
uuid_27557,0,0.00206186,0,0.98762887,0,0,0.00824742,0,0,0,0.00206186,0,0,0
uuid_27558,0,0.13720317,0.00527704,0.80738786,0,0.02638522,0.01583113,0.00791557,0,0,0,0,0,0
uuid_27559,0,0.08,0,0,0,0,0.23111111,0.00888889,0,0,0.64444444,0.03111111,0.00444444,0
uuid_27560,0.00117509,0,0,0,0,0.0199765,0.97297297,0,0,0,0,0,0,0.00587544
uuid_27561,0,0.0015361,0.96313364,0,0,0,0,0,0,0,0,0,0.03533026,0
uuid_27562,0,0.83333333,0,0,0,0,0.16666667,0,0,0,0,0,0,0
uuid_27563,0.00043328,0,0.0017331,0,0,0,0,0.99740035,0,0,0,0,0.00043328,0
uuid_27564,0,0.00144928,0,0.99710145,0,0,0,0,0,0,0.00144928,0,0,0
uuid_27565,0,0,0,0.99261084,0,0,0,0,0,0,0,0.00738916,0,0
uuid_27566,0,0.03113088,0,0,0,0,0.96632783,0.00063532,0,0,0,0,0,0.00190597
uuid_27567,0,0,0.88476821,0.00264901,0.0013245,0,0.07682119,0.0013245,0,0,0,0.00927152,0.02384106,0
uuid_27568,0.06410256,0,0.48974359,0,0.09487179,0,0,0.13333333,0.05641026,0,0,0,0.08205128,0.07948718
uuid_27569,0.00223011,0,0.07430309,0,0,0,0.00070958,0.01074506,0,0,0.91180943,0.00020274,0,0
uuid_27570,0,0.11261261,0,0,0,0,0,0,0,0,0.88738739,0,0,0
uuid_27571,0.00341297,0.03412969,0.00341297,0,0.00341297,0,0,0.00682594,0,0.05802048,0,0.89078498,0,0
uuid_27572,0,0.99399399,0,0,0,0,0,0.003003,0.003003,0,0,0,0,0
uuid_27573,0,0.67419355,0.00645161,0.08709677,0,0,0,0,0.03870968,0,0.07096774,0.02580645,0.09677419,0
uuid_27574,0,0.44272446,0,0.08513932,0,0,0,0,0,0,0.29876161,0,0.16563467,0.00773994
uuid_27575,0,0,0.00145138,0.99274311,0,0,0.00290276,0.00145138,0,0,0,0.00145138,0,0
uuid_27576,0,0.18941504,0,0.54038997,0,0.1086351,0,0,0,0,0.02228412,0.01949861,0.10584958,0.01392758
uuid_27577,0,0.17081851,0.21708185,0,0,0,0.00711744,0.20640569,0,0.08896797,0.28469751,0.00355872,0.00711744,0.01423488
uuid_27578,0,0.05076142,0.00507614,0,0.00253807,0.00507614,0.22081218,0.21573604,0.00253807,0.01522843,0.24111675,0.23604061,0,0.00507614
uuid_27579,0.0125523,0.013947,0.0348675,0,0,0,0.08647141,0.72663877,0.0013947,0.0376569,0.0041841,0.05718271,0,0.0251046
uuid_27580,0,0.99632353,0,0,0,0,0,0,0,0,0.00367647,0,0,0
uuid_27581,0,0.012,0,0.888,0,0,0,0.016,0.084,0,0,0,0,0
uuid_27582,0,0,0.00275482,0.99449036,0.00275482,0,0,0,0,0,0,0,0,0
uuid_27583,0,0.00127796,0.06261981,0,0,0,0.00255591,0.06645367,0,0.86645367,0.00063898,0,0,0
uuid_27584,0.00309598,0.00619195,0.14241486,0,0.00309598,0.00309598,0.00619195,0.77708978,0,0,0,0.01857585,0.04024768,0
uuid_27585,0,0.44382022,0,0.04494382,0,0,0.06741573,0.03932584,0,0,0.25842697,0.12359551,0.02247191,0
uuid_27586,0,0,0,0.95942029,0,0,0.00869565,0,0.02028986,0,0,0,0,0.0115942
uuid_27587,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uuid_27588,0,0.72928177,0,0,0,0,0.21546961,0,0.05524862,0,0,0,0,0
uuid_27589,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uuid_27590,0,0.36821705,0,0.2751938,0,0,0,0.01162791,0.01356589,0,0,0,0.30620155,0.0251938
uuid_27591,0,0.49193548,0.04032258,0,0,0,0.37096774,0.06451613,0,0,0,0.02419355,0.00806452,0
uuid_27592,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uuid_27593,0.0030303,0.00909091,0,0,0,0.0030303,0,0,0,0,0.98181818,0,0,0.0030303
uuid_27594,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_27595,0,0.63028169,0.02112676,0,0,0,0,0.02112676,0.01408451,0,0,0.01056338,0.28169014,0.02112676
uuid_27596,0.0045045,0.0015015,0.01801802,0,0.00600601,0,0.03903904,0.91441441,0.00600601,0,0,0,0.00600601,0.0045045
uuid_27597,0.00187617,0,0,0,0,0,0.00375235,0,0,0,0.03752345,0.95684803,0,0
uuid_27598,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_27599,0,0.75577558,0.02640264,0.07260726,0,0.00990099,0.00660066,0,0,0,0.04290429,0.00330033,0.05280528,0.02970297
uuid_27600,0,0.7130621,0.00214133,0.21199143,0,0.00214133,0.02569593,0,0.00214133,0,0.00214133,0.03211991,0,0.00856531
uuid_27601,0,0.0096463,0,0.02893891,0,0,0,0.0192926,0,0,0.00321543,0.93247588,0,0.00643087
uuid_27602,0,0.17454068,0,0.80839895,0,0,0,0,0,0,0.00262467,0,0.0144357,0
uuid_27603,0,0.40085288,0,0.03411514,0.0021322,0,0.41151386,0.0021322,0.02558635,0,0.08742004,0,0,0.03624733
uuid_27604,0,0.00024888,0.00024888,0,0,0.00049776,0.97735192,0,0.00099552,0,0,0.00024888,0.00348432,0.01692384
uuid_27605,0.07142857,0.21428571,0.07142857,0,0,0,0,0.42857143,0,0,0,0.21428571,0,0
uuid_27606,0,0.08695652,0,0,0,0.00434783,0,0.0173913,0.00869565,0,0.87391304,0,0.00869565,0
uuid_27607,0,0.99292453,0.00471698,0,0,0.00235849,0,0,0,0,0,0,0,0
uuid_27608,0,0,0,0,0,0,0.02922078,0,0.00324675,0,0,0.96103896,0.00649351,0
uuid_27609,0,0.28455285,0,0.38211382,0,0,0.16260163,0.00813008,0.1300813,0.03252033,0,0,0,0
uuid_27610,0,0.26556017,0.00414938,0,0,0.12863071,0.00414938,0.03319502,0,0,0,0.56431535,0,0
uuid_27611,0,0.38596491,0.00438596,0.53070175,0,0.00219298,0,0,0.00657895,0,0.00219298,0.03508772,0,0.03289474
uuid_27612,0,0.59633028,0.17431193,0,0,0.04281346,0.00917431,0,0.02446483,0,0.00917431,0.13761468,0.00611621,0
uuid_27613,0,0.00596421,0.00099404,0,0,0,0.00447316,0,0,0,0,0.98856859,0,0
uuid_27614,0.00157812,0.41557075,0.00105208,0.51814834,0,0.00105208,0.00263019,0.00473435,0,0,0.00210416,0.04944766,0,0.00368227
uuid_27615,0.02308172,0.00124766,0.47723019,0,0.02495321,0.00311915,0,0.25764192,0.0205864,0.11291329,0,0.0205864,0.0268247,0.03181535
uuid_27616,0,0.61383285,0.00288184,0.30835735,0,0,0.05475504,0.00864553,0,0,0.01152738,0,0,0
uuid_27617,0,0.00188679,0,0,0,0,0,0,0,0,0,0.99811321,0,0
uuid_27618,0,0.50319489,0,0.49201278,0,0,0,0,0.00479233,0,0,0,0,0
uuid_27619,0,0.05172414,0,0.86206897,0,0,0,0,0,0,0,0,0.0862069,0
uuid_27620,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uuid_27621,0,0.07637232,0.00238663,0,0,0,0,0,0,0,0.91885442,0.00238663,0,0
uuid_27622,0.02281369,0,0.04752852,0,0.01711027,0.00190114,0.81558935,0.04562738,0.01330798,0,0,0,0.01901141,0.01711027
uuid_27623,0,0.18223235,0.0022779,0.40091116,0,0,0,0.0022779,0,0,0.41230068,0,0,0
uuid_27624,0,0.01215805,0.00303951,0.37082067,0.00303951,0.00303951,0,0,0.01823708,0,0.56231003,0.02735562,0,0
uuid_27625,0,0.01848429,0.00554529,0,0,0,0.00554529,0.22550832,0.00369686,0.49722736,0,0.24214418,0,0.00184843
uuid_27626,0,0,0,0.9856,0,0,0,0,0.0096,0,0,0.0048,0,0
uuid_27627,0,0.00229885,0,0.6137931,0,0.0045977,0,0,0,0,0.37701149,0.00229885,0,0
uuid_27628,0,0,0.89285714,0,0,0,0.08928571,0,0,0,0,0.01785714,0,0
uuid_27629,0.01185771,0.18972332,0,0.27272727,0,0.00395257,0.00395257,0.00395257,0,0.01581028,0.00790514,0.46245059,0.00790514,0.01976285
uuid_27630,0.00126263,0.00378788,0.88257576,0,0,0,0.00252525,0.00505051,0.05681818,0,0,0.01893939,0.00126263,0.02777778
uuid_27631,0.00186567,0.00186567,0.00186567,0,0.00373134,0,0.92537313,0.04850746,0,0,0,0.01679104,0,0
uuid_27632,0,0.12454655,0.26723096,0,0.00120919,0.00483676,0.0362757,0.5235792,0.00120919,0,0,0.04111245,0,0
uuid_27633,0,0.01492537,0,0.80298507,0,0,0,0.00895522,0.0358209,0,0.00597015,0.11940299,0,0.0119403
uuid_27634,0,0.27368421,0.02105263,0,0.01052632,0,0,0.6,0,0,0,0.09473684,0,0
uuid_27635,0.00080386,0.00160772,0.94292605,0,0.00080386,0,0,0.02893891,0,0,0,0,0.02491961,0
uuid_27636,0,0.18020679,0,0.81536189,0,0,0,0.0014771,0,0,0,0.00295421,0,0
uuid_27637,0.01174743,0,0,0,0,0,0.00440529,0,0,0,0,0.98384728,0,0
uuid_27638,0,0.46835443,0.01265823,0.00316456,0,0,0,0.03164557,0.01582278,0,0.28481013,0,0.15189873,0.03164557
